ID,Name,Address,Latitude,Longitude,Hostel Type,Room Type,Price per Month,Available Units,Amenities,Other Offerings,Image URLs
863,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Double,6232,3,"CCTV Security, Non-AC Rooms, 24/7 Security, Parking, Study Area, AC Rooms","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
863,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Triple,6772,2,"CCTV Security, Non-AC Rooms, 24/7 Security, Parking, Study Area, AC Rooms","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
863,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Dormitory,4321,9,"CCTV Security, Non-AC Rooms, 24/7 Security, Parking, Study Area, AC Rooms","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
864,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Co-ed,Single,14985,7,"Study Area, WiFi, CCTV Security, AC Rooms, Power Backup, Mess, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
864,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Co-ed,Double,6614,3,"Study Area, WiFi, CCTV Security, AC Rooms, Power Backup, Mess, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
864,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Co-ed,Triple,4249,9,"Study Area, WiFi, CCTV Security, AC Rooms, Power Backup, Mess, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
864,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Co-ed,Dormitory,3464,7,"Study Area, WiFi, CCTV Security, AC Rooms, Power Backup, Mess, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
865,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Single,10184,8,"Non-AC Rooms, Gym, Laundry, CCTV Security, AC Rooms, Power Backup, Parking, Mess, WiFi, 24/7 Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
865,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Double,5616,5,"Non-AC Rooms, Gym, Laundry, CCTV Security, AC Rooms, Power Backup, Parking, Mess, WiFi, 24/7 Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
865,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Triple,5662,2,"Non-AC Rooms, Gym, Laundry, CCTV Security, AC Rooms, Power Backup, Parking, Mess, WiFi, 24/7 Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
865,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Dormitory,5315,9,"Non-AC Rooms, Gym, Laundry, CCTV Security, AC Rooms, Power Backup, Parking, Mess, WiFi, 24/7 Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
866,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Co-ed,Single,13370,8,"WiFi, Gym, Study Area, Parking, Power Backup, 24/7 Security, Non-AC Rooms, AC Rooms","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
866,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Co-ed,Double,9190,10,"WiFi, Gym, Study Area, Parking, Power Backup, 24/7 Security, Non-AC Rooms, AC Rooms","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
866,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Co-ed,Triple,4580,9,"WiFi, Gym, Study Area, Parking, Power Backup, 24/7 Security, Non-AC Rooms, AC Rooms","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
866,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Co-ed,Dormitory,3393,3,"WiFi, Gym, Study Area, Parking, Power Backup, 24/7 Security, Non-AC Rooms, AC Rooms","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
867,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Single,14868,8,"24/7 Security, Mess, Gym, Study Area, WiFi, Parking, AC Rooms, Laundry",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
867,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Double,8030,9,"24/7 Security, Mess, Gym, Study Area, WiFi, Parking, AC Rooms, Laundry",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
867,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Triple,5453,8,"24/7 Security, Mess, Gym, Study Area, WiFi, Parking, AC Rooms, Laundry",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
867,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Dormitory,3041,7,"24/7 Security, Mess, Gym, Study Area, WiFi, Parking, AC Rooms, Laundry",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
868,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Boys,Single,12864,3,"CCTV Security, Parking, WiFi, Power Backup, AC Rooms, Non-AC Rooms, 24/7 Security",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
868,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Boys,Double,5282,6,"CCTV Security, Parking, WiFi, Power Backup, AC Rooms, Non-AC Rooms, 24/7 Security",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
868,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Boys,Triple,6328,2,"CCTV Security, Parking, WiFi, Power Backup, AC Rooms, Non-AC Rooms, 24/7 Security",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
868,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Boys,Dormitory,4064,4,"CCTV Security, Parking, WiFi, Power Backup, AC Rooms, Non-AC Rooms, 24/7 Security",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
869,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Single,9143,6,"Power Backup, Gym, Non-AC Rooms, WiFi, Laundry, CCTV Security, Mess, 24/7 Security, Study Area, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
869,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Double,9201,2,"Power Backup, Gym, Non-AC Rooms, WiFi, Laundry, CCTV Security, Mess, 24/7 Security, Study Area, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
869,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Triple,5894,9,"Power Backup, Gym, Non-AC Rooms, WiFi, Laundry, CCTV Security, Mess, 24/7 Security, Study Area, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
869,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Dormitory,3681,4,"Power Backup, Gym, Non-AC Rooms, WiFi, Laundry, CCTV Security, Mess, 24/7 Security, Study Area, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
870,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Girls,Single,12088,9,"Mess, Parking, AC Rooms, Non-AC Rooms, Laundry, Study Area, CCTV Security, Power Backup","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
870,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Girls,Double,5756,1,"Mess, Parking, AC Rooms, Non-AC Rooms, Laundry, Study Area, CCTV Security, Power Backup","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
870,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Girls,Triple,7285,6,"Mess, Parking, AC Rooms, Non-AC Rooms, Laundry, Study Area, CCTV Security, Power Backup","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
870,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Girls,Dormitory,3718,2,"Mess, Parking, AC Rooms, Non-AC Rooms, Laundry, Study Area, CCTV Security, Power Backup","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
871,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Single,10226,10,"AC Rooms, 24/7 Security, Laundry, WiFi, Study Area, Non-AC Rooms, CCTV Security, Mess, Power Backup, Gym",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
871,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Double,9404,2,"AC Rooms, 24/7 Security, Laundry, WiFi, Study Area, Non-AC Rooms, CCTV Security, Mess, Power Backup, Gym",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
871,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Triple,6981,9,"AC Rooms, 24/7 Security, Laundry, WiFi, Study Area, Non-AC Rooms, CCTV Security, Mess, Power Backup, Gym",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
871,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Dormitory,3973,5,"AC Rooms, 24/7 Security, Laundry, WiFi, Study Area, Non-AC Rooms, CCTV Security, Mess, Power Backup, Gym",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
872,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Single,11687,7,"Power Backup, Gym, CCTV Security, Parking, 24/7 Security, Study Area, AC Rooms, WiFi, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
872,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Double,6966,5,"Power Backup, Gym, CCTV Security, Parking, 24/7 Security, Study Area, AC Rooms, WiFi, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
872,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Triple,6447,5,"Power Backup, Gym, CCTV Security, Parking, 24/7 Security, Study Area, AC Rooms, WiFi, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
872,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Dormitory,4750,7,"Power Backup, Gym, CCTV Security, Parking, 24/7 Security, Study Area, AC Rooms, WiFi, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
873,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Girls,Single,8047,2,"CCTV Security, Power Backup, Mess, WiFi, Parking, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
873,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Girls,Double,5857,1,"CCTV Security, Power Backup, Mess, WiFi, Parking, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
873,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Girls,Triple,7636,7,"CCTV Security, Power Backup, Mess, WiFi, Parking, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
873,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Girls,Dormitory,4211,4,"CCTV Security, Power Backup, Mess, WiFi, Parking, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
874,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Boys,Single,8234,8,"Study Area, Power Backup, WiFi, CCTV Security, Mess, Parking, 24/7 Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
874,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Boys,Double,5795,7,"Study Area, Power Backup, WiFi, CCTV Security, Mess, Parking, 24/7 Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
874,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Boys,Triple,7570,6,"Study Area, Power Backup, WiFi, CCTV Security, Mess, Parking, 24/7 Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
874,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Boys,Dormitory,4379,3,"Study Area, Power Backup, WiFi, CCTV Security, Mess, Parking, 24/7 Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
875,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Co-ed,Single,14875,4,"WiFi, Parking, Laundry, Mess, AC Rooms, 24/7 Security, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
875,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Co-ed,Double,5430,4,"WiFi, Parking, Laundry, Mess, AC Rooms, 24/7 Security, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
875,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Co-ed,Triple,4981,5,"WiFi, Parking, Laundry, Mess, AC Rooms, 24/7 Security, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
875,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Co-ed,Dormitory,4573,2,"WiFi, Parking, Laundry, Mess, AC Rooms, 24/7 Security, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
876,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Single,10188,9,"Parking, Laundry, AC Rooms, WiFi, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
876,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Double,9056,7,"Parking, Laundry, AC Rooms, WiFi, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
876,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Triple,4308,9,"Parking, Laundry, AC Rooms, WiFi, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
876,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Dormitory,4398,5,"Parking, Laundry, AC Rooms, WiFi, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
877,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Boys,Single,8716,6,"AC Rooms, Mess, Parking, WiFi, Study Area, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
877,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Boys,Double,7805,5,"AC Rooms, Mess, Parking, WiFi, Study Area, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
877,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Boys,Triple,6090,5,"AC Rooms, Mess, Parking, WiFi, Study Area, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
877,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Boys,Dormitory,3595,6,"AC Rooms, Mess, Parking, WiFi, Study Area, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
878,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Single,10385,5,"CCTV Security, Power Backup, AC Rooms, Laundry, Gym, 24/7 Security, WiFi, Non-AC Rooms, Parking",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
878,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Double,5471,5,"CCTV Security, Power Backup, AC Rooms, Laundry, Gym, 24/7 Security, WiFi, Non-AC Rooms, Parking",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
878,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Triple,4778,3,"CCTV Security, Power Backup, AC Rooms, Laundry, Gym, 24/7 Security, WiFi, Non-AC Rooms, Parking",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
878,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Dormitory,5207,10,"CCTV Security, Power Backup, AC Rooms, Laundry, Gym, 24/7 Security, WiFi, Non-AC Rooms, Parking",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
879,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Co-ed,Single,10735,1,"24/7 Security, Laundry, AC Rooms, Study Area, CCTV Security, Mess",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
879,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Co-ed,Double,5387,1,"24/7 Security, Laundry, AC Rooms, Study Area, CCTV Security, Mess",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
879,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Co-ed,Triple,6517,5,"24/7 Security, Laundry, AC Rooms, Study Area, CCTV Security, Mess",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
879,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Co-ed,Dormitory,4552,3,"24/7 Security, Laundry, AC Rooms, Study Area, CCTV Security, Mess",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
880,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Boys,Single,14784,7,"AC Rooms, Mess, Power Backup, CCTV Security, 24/7 Security, Laundry",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
880,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Boys,Double,5793,5,"AC Rooms, Mess, Power Backup, CCTV Security, 24/7 Security, Laundry",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
880,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Boys,Triple,6305,10,"AC Rooms, Mess, Power Backup, CCTV Security, 24/7 Security, Laundry",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
880,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Boys,Dormitory,3998,9,"AC Rooms, Mess, Power Backup, CCTV Security, 24/7 Security, Laundry",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
881,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Single,9290,10,"Laundry, Gym, CCTV Security, Mess, Non-AC Rooms, AC Rooms, Parking, Power Backup",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
881,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Double,7508,4,"Laundry, Gym, CCTV Security, Mess, Non-AC Rooms, AC Rooms, Parking, Power Backup",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
881,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Triple,6047,9,"Laundry, Gym, CCTV Security, Mess, Non-AC Rooms, AC Rooms, Parking, Power Backup",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
881,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Dormitory,4030,9,"Laundry, Gym, CCTV Security, Mess, Non-AC Rooms, AC Rooms, Parking, Power Backup",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
882,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Girls,Single,13704,7,"CCTV Security, Study Area, Laundry, AC Rooms, WiFi, Power Backup, Non-AC Rooms",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
882,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Girls,Double,5423,9,"CCTV Security, Study Area, Laundry, AC Rooms, WiFi, Power Backup, Non-AC Rooms",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
882,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Girls,Triple,6213,8,"CCTV Security, Study Area, Laundry, AC Rooms, WiFi, Power Backup, Non-AC Rooms",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
882,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Girls,Dormitory,4766,5,"CCTV Security, Study Area, Laundry, AC Rooms, WiFi, Power Backup, Non-AC Rooms",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
883,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Single,12211,5,"WiFi, Laundry, 24/7 Security, Power Backup, Parking, CCTV Security, AC Rooms, Mess, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
883,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Double,8263,5,"WiFi, Laundry, 24/7 Security, Power Backup, Parking, CCTV Security, AC Rooms, Mess, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
883,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Triple,6122,8,"WiFi, Laundry, 24/7 Security, Power Backup, Parking, CCTV Security, AC Rooms, Mess, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
883,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Dormitory,4538,3,"WiFi, Laundry, 24/7 Security, Power Backup, Parking, CCTV Security, AC Rooms, Mess, Non-AC Rooms",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
884,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Co-ed,Single,10787,6,"Mess, 24/7 Security, AC Rooms, WiFi, Laundry, Study Area",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
884,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Co-ed,Double,5594,6,"Mess, 24/7 Security, AC Rooms, WiFi, Laundry, Study Area",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
